"title","keywords","link"
"AMSRE_36V_AM_FT_2002_day197.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day197.h5"
"AMSRE_36V_AM_FT_2002_day198.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day198.h5"
"AMSRE_36V_AM_FT_2002_day199.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day199.h5"
"AMSRE_36V_AM_FT_2002_day200.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day200.h5"
"AMSRE_36V_AM_FT_2002_day201.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day201.h5"
"AMSRE_36V_AM_FT_2002_day202.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day202.h5"
"AMSRE_36V_AM_FT_2002_day203.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day203.h5"
"AMSRE_36V_AM_FT_2002_day204.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day204.h5"
"AMSRE_36V_AM_FT_2002_day205.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day205.h5"
"AMSRE_36V_AM_FT_2002_day206.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day206.h5"
"AMSRE_36V_AM_FT_2002_day207.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day207.h5"
"AMSRE_36V_AM_FT_2002_day208.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day208.h5"
"AMSRE_36V_AM_FT_2002_day209.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day209.h5"
"AMSRE_36V_AM_FT_2002_day210.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day210.h5"
"AMSRE_36V_AM_FT_2002_day211.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day211.h5"
"AMSRE_36V_AM_FT_2002_day212.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day212.h5"
"AMSRE_36V_AM_FT_2002_day213.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day213.h5"
"AMSRE_36V_AM_FT_2002_day214.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day214.h5"
"AMSRE_36V_AM_FT_2002_day215.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day215.h5"
"AMSRE_36V_AM_FT_2002_day216.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day216.h5"
"AMSRE_36V_AM_FT_2002_day217.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day217.h5"
"AMSRE_36V_AM_FT_2002_day218.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day218.h5"
"AMSRE_36V_AM_FT_2002_day219.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day219.h5"
"AMSRE_36V_AM_FT_2002_day220.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day220.h5"
"AMSRE_36V_AM_FT_2002_day221.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day221.h5"
"AMSRE_36V_AM_FT_2002_day222.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day222.h5"
"AMSRE_36V_AM_FT_2002_day223.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day223.h5"
"AMSRE_36V_AM_FT_2002_day224.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day224.h5"
"AMSRE_36V_AM_FT_2002_day225.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day225.h5"
"AMSRE_36V_AM_FT_2002_day226.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day226.h5"
"AMSRE_36V_AM_FT_2002_day227.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day227.h5"
"AMSRE_36V_AM_FT_2002_day228.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day228.h5"
"AMSRE_36V_AM_FT_2002_day229.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day229.h5"
"AMSRE_36V_AM_FT_2002_day230.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day230.h5"
"AMSRE_36V_AM_FT_2002_day231.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day231.h5"
"AMSRE_36V_AM_FT_2002_day232.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day232.h5"
"AMSRE_36V_AM_FT_2002_day233.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day233.h5"
"AMSRE_36V_AM_FT_2002_day234.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day234.h5"
"AMSRE_36V_AM_FT_2002_day235.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day235.h5"
"AMSRE_36V_AM_FT_2002_day236.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day236.h5"
"AMSRE_36V_AM_FT_2002_day237.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day237.h5"
"AMSRE_36V_AM_FT_2002_day238.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day238.h5"
"AMSRE_36V_AM_FT_2002_day239.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day239.h5"
"AMSRE_36V_AM_FT_2002_day240.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day240.h5"
"AMSRE_36V_AM_FT_2002_day241.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day241.h5"
"AMSRE_36V_AM_FT_2002_day242.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day242.h5"
"AMSRE_36V_AM_FT_2002_day243.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day243.h5"
"AMSRE_36V_AM_FT_2002_day244.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day244.h5"
"AMSRE_36V_AM_FT_2002_day245.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day245.h5"
"AMSRE_36V_AM_FT_2002_day246.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day246.h5"
"AMSRE_36V_AM_FT_2002_day247.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day247.h5"
"AMSRE_36V_AM_FT_2002_day248.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day248.h5"
"AMSRE_36V_AM_FT_2002_day249.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day249.h5"
"AMSRE_36V_AM_FT_2002_day250.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day250.h5"
"AMSRE_36V_AM_FT_2002_day251.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day251.h5"
"AMSRE_36V_AM_FT_2002_day252.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day252.h5"
"AMSRE_36V_AM_FT_2002_day253.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day253.h5"
"AMSRE_36V_AM_FT_2002_day254.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day254.h5"
"AMSRE_36V_AM_FT_2002_day255.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day255.h5"
"AMSRE_36V_AM_FT_2002_day256.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day256.h5"
"AMSRE_36V_AM_FT_2002_day257.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day257.h5"
"AMSRE_36V_AM_FT_2002_day258.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day258.h5"
"AMSRE_36V_AM_FT_2002_day259.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day259.h5"
"AMSRE_36V_AM_FT_2002_day260.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day260.h5"
"AMSRE_36V_AM_FT_2002_day261.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day261.h5"
"AMSRE_36V_AM_FT_2002_day262.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day262.h5"
"AMSRE_36V_AM_FT_2002_day263.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day263.h5"
"AMSRE_36V_AM_FT_2002_day264.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day264.h5"
"AMSRE_36V_AM_FT_2002_day265.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day265.h5"
"AMSRE_36V_AM_FT_2002_day266.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day266.h5"
"AMSRE_36V_AM_FT_2002_day267.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day267.h5"
"AMSRE_36V_AM_FT_2002_day268.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day268.h5"
"AMSRE_36V_AM_FT_2002_day269.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day269.h5"
"AMSRE_36V_AM_FT_2002_day270.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day270.h5"
"AMSRE_36V_AM_FT_2002_day271.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day271.h5"
"AMSRE_36V_AM_FT_2002_day272.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day272.h5"
"AMSRE_36V_AM_FT_2002_day273.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day273.h5"
"AMSRE_36V_AM_FT_2002_day274.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day274.h5"
"AMSRE_36V_AM_FT_2002_day275.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day275.h5"
"AMSRE_36V_AM_FT_2002_day276.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day276.h5"
"AMSRE_36V_AM_FT_2002_day277.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day277.h5"
"AMSRE_36V_AM_FT_2002_day278.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day278.h5"
"AMSRE_36V_AM_FT_2002_day279.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day279.h5"
"AMSRE_36V_AM_FT_2002_day280.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day280.h5"
"AMSRE_36V_AM_FT_2002_day281.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day281.h5"
"AMSRE_36V_AM_FT_2002_day282.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day282.h5"
"AMSRE_36V_AM_FT_2002_day283.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day283.h5"
"AMSRE_36V_AM_FT_2002_day284.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day284.h5"
"AMSRE_36V_AM_FT_2002_day285.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day285.h5"
"AMSRE_36V_AM_FT_2002_day286.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day286.h5"
"AMSRE_36V_AM_FT_2002_day287.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day287.h5"
"AMSRE_36V_AM_FT_2002_day288.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day288.h5"
"AMSRE_36V_AM_FT_2002_day289.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day289.h5"
"AMSRE_36V_AM_FT_2002_day290.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day290.h5"
"AMSRE_36V_AM_FT_2002_day291.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day291.h5"
"AMSRE_36V_AM_FT_2002_day292.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day292.h5"
"AMSRE_36V_AM_FT_2002_day293.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day293.h5"
"AMSRE_36V_AM_FT_2002_day294.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day294.h5"
"AMSRE_36V_AM_FT_2002_day295.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day295.h5"
"AMSRE_36V_AM_FT_2002_day296.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day296.h5"
"AMSRE_36V_AM_FT_2002_day297.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day297.h5"
"AMSRE_36V_AM_FT_2002_day298.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day298.h5"
"AMSRE_36V_AM_FT_2002_day299.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day299.h5"
"AMSRE_36V_AM_FT_2002_day300.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day300.h5"
"AMSRE_36V_AM_FT_2002_day301.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day301.h5"
"AMSRE_36V_AM_FT_2002_day302.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day302.h5"
"AMSRE_36V_AM_FT_2002_day303.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day303.h5"
"AMSRE_36V_AM_FT_2002_day304.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day304.h5"
"AMSRE_36V_AM_FT_2002_day305.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day305.h5"
"AMSRE_36V_AM_FT_2002_day306.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day306.h5"
"AMSRE_36V_AM_FT_2002_day307.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day307.h5"
"AMSRE_36V_AM_FT_2002_day308.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day308.h5"
"AMSRE_36V_AM_FT_2002_day309.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day309.h5"
"AMSRE_36V_AM_FT_2002_day310.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day310.h5"
"AMSRE_36V_AM_FT_2002_day311.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day311.h5"
"AMSRE_36V_AM_FT_2002_day312.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day312.h5"
"AMSRE_36V_AM_FT_2002_day313.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day313.h5"
"AMSRE_36V_AM_FT_2002_day314.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day314.h5"
"AMSRE_36V_AM_FT_2002_day315.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2002/AMSRE_36V_AM_FT_2002_day315.h5"
