grdc_no,wmo_reg,sub_reg,mix_reg,nat_id,river,station,country_code,lat,long,area,altitude,ds_stat_no,w_level,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,proc_tyrs,proc_tmon,f_import,f_im_yr,l_import,l_im_yr,provider_id,acsys,flux2ocean,gems,gcos_gtn-h,statistics,Pristine Basins,GRDC Reference Dataset,AdaptAlp,ArctHycos,
4122638,4,22,422,6775500,MIDDLE LOUP RIVER,"DUNNING, NEBR.",US,"41,8306","-100,106","4739,7","793,74",4122637,0,1945,2014,70,"0,06",    ,    ,     ,     ,1945,2014,70,"12,261","0,387",82,"98,6",100,7.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4122639,4,22,422,6784000,SOUTH LOUP RIVER,"ST. MICHAELS, NEBR.",US,"41,0314","-98,7406","6008,8","585,6",4122637,0,1943,2014,72,"0,24",    ,    ,     ,     ,1943,2014,72,"6,563","0,207",34,"98,6","99,8",7.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4122650,4,22,422,6807000,MISSOURI RIVER,"NEBRASKA CITY, NEBR.",US,"40,6819","-95,8469","1072153,75","275,95",4122903,0,1929,2014,86,0,1965,1984,20,0,1929,2014,86,"1092,369","34,449",32,"98,8",100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,1,0,1,0,0,0
4122700,4,22,422,6892350,KANSAS RIVER,"DESOTO, KANS.",US,"38,9833","-94,9647",154768,"229,78",4122710,0,1917,2014,98,0,1973,1984,12,0,1917,2014,98,"204,168","6,439",42,99,100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,1,0,1,0,0,0
4122701,4,22,422,6887500,KANSAS RIVER,"WAMEGO, KS",US,"39,1978","-96,3047","143175,203","289,81",4122700,0,1919,2014,96,0,    ,    ,     ,     ,1919,2014,96,"141,108","4,45",31,100,100,7.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4122710,4,22,422,6892500,KANSAS RIVER,"BONNER SPRINGS, KANS.",US,"39,0603","-94,8727","155213,5","224,35",4122902,0,1917,1973,57,0,1965,1972,8,0,1917,1973,57,"186,468","5,88",38,"96,5",100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4122900,4,22,422,6934500,MISSOURI RIVER,"HERMANN, MO.",US,"38,71","-91,4393",1357678,"146,78",4127503,0,1928,2014,87,0,1897,1988,92,"0,82",1897,2014,118,"2367,739","74,669",55,"98,3",100,20.2.1992,1992,15.12.2014,2014,1,0,0,1,0,1,1,1,0,0,0
4122901,4,22,422,6909000,MISSOURI RIVER,"BOONVILLE, MO",US,"38,9784","-92,7538",1296813,"172,34",4122900,0,1925,2014,90,"0,01",    ,    ,     ,     ,1925,2014,90,"1813,126","57,179",44,"98,9",100,7.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4122902,4,22,422,6893000,MISSOURI RIVER,"KANSAS CITY, MO",US,"39,1119","-94,588",1253819,"215,31",4122901,0,1928,2014,87,0,    ,    ,     ,     ,1928,2014,87,"1488,493","46,941",37,"98,9",100,7.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4122903,4,22,422,6813500,MISSOURI RIVER,"RULO, NE",US,"40,0536","-95,4222","1084844,75","255,19",4122902,0,1949,2014,66,0,    ,    ,     ,     ,1949,2014,66,"1224,304","38,61",36,"98,5",100,7.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123050,4,23,423,3611500,OHIO RIVER,"METROPOLIS, ILL.",US,"37,1476","-88,7409",525770,"84,21",4127500,0,1928,2013,86,0,1928,1984,57,0,1928,2013,86,"7919,628","249,753",475,"97,7",100,27.4.2000,2000,15.12.2014,2014,1,0,0,1,0,1,0,0,0,0,0
4123060,4,23,423,,TENNESSEE RIVER,"PADUCAH, KY.",US,"37,02","-88,28",104118,87,4123050,0,    ,    ,     ,     ,1965,1984,20,0,1965,1984,20,"1856,132","58,535",562,95,100,20.2.1992,1992,20.2.1992,1992,-999,0,0,1,0,1,0,0,0,0,0
4123061,4,23,423,3575500,TENNESSEE RIVER,"WHITESBURG, AL",US,"34,5717","-86,5581","66329,898","167,34",4123062,0,1924,2005,82,"4,21",1924,2001,78,"3,14",1924,2005,82,"1218,851","38,438",579,"87,8","99,8",15.7.2002,2002,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123062,4,23,423,3593500,TENNESSEE RIVER,"SAVANNAH, TN",US,"35,2248","-88,2573","85832,602","106,7",4123060,0,1930,2006,77,"0,03",    ,    ,     ,     ,1930,2006,77,"1556,399","49,083",572,"97,4",100,6.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,1,0,0,0
4123063,4,23,423,3568000,TENNESSEE RIVER,"CHATTANOOGA, TN",US,"35,0867","-85,2786",55426,"189,32",4123061,0,1874,2008,135,0,    ,    ,     ,     ,1874,2008,135,"1037,151","32,708",590,"98,5",100,6.12.2004,2004,15.12.2014,2014,1,0,0,1,0,1,0,0,0,0,0
4123070,4,23,423,,CUMBERLAND RIVER,"SMITHLAND, KY.",US,"37,15","-88,4",46395,91,4123050,0,    ,    ,     ,     ,1965,1972,8,0,1965,1972,8,"945,573","29,82",643,100,100,20.2.1992,1992,20.2.1992,1992,-999,0,0,1,0,0,0,0,0,0,0
4123080,4,23,423,3438220,CUMBERLAND RIVER,"NEAR GRAND RIVERS, KY.",US,"37,0217","-88,2231","45578,801","91,44",4123070,0,1940,1997,58,0,1973,1984,12,"0,69",1940,1997,58,"935,589","29,505",647,"93,1",100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123081,4,23,423,3426310,CUMBERLAND RIVER,"OLD HICKORY DAM (TW), TN",US,"36,2964","-86,6578",30233,-999,4123080,0,1931,2007,77,"6,58",    ,    ,     ,     ,1931,2007,77,"534,206","16,847",557,"89,6",100,6.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,1,0,0,0
4123082,4,23,423,3404000,CUMBERLAND RIVER,"WILLIAMSBURG, KY",US,"36,744","-84,1583","4162,1","271,74",4123081,0,1950,2013,64,0,    ,    ,     ,     ,1950,2013,64,"76,234","2,404",578,"96,9",100,6.12.2004,2004,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123083,4,23,423,3401000,CUMBERLAND RIVER,"NEAR HARLAN, KY",US,"36,8468","-83,3557","968,7","347,5",4123082,0,1940,2013,74,"1,36",    ,    ,     ,     ,1940,2013,74,"19,698","0,621",641,"87,8",100,6.12.2004,2004,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123085,4,23,423,3410500,CUMBERLAND RIVER,"NEAR STEARNS, KY (SOUTH FORK)",US,"36,627","-84,5333","2470,9","233,11",4123081,0,1942,2013,72,"5,35",    ,    ,     ,     ,1942,2013,72,"50,791","1,602",648,"90,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123090,4,23,423,3380500,SKILLET FORK,"WAYNE CITY, ILL.",US,"38,357","-88,5834","1201,8","117,78",4123111,0,1908,2014,107,"7,76",    ,    ,     ,     ,1908,2014,107,"12,123","0,382",318,"89,7",100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123095,4,23,423,3603000,DUCK RIVER (TRIB. OHIO),"ABOVE HURRICANE MILLS, TENN",US,"35,9301","-87,7431","6622,6","112,94",4123050,0,1925,2014,90,"5,74",    ,    ,     ,     ,1925,2014,90,"116,07","3,66",553,"91,1",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123100,4,23,423,3380350,SKILLET FORK,"NEAR IUKA, ILL.",US,"38,5195","-88,7276","538,7","121,92",4123090,0,1965,1982,18,0,    ,    ,     ,     ,1965,1982,18,"4,902","0,155",287,"94,4",99,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123110,4,23,423,3379500,LITTLE WABASH RIVER,"BELOW CLAY CITY, ILL.",US,"38,6348","-88,2973","2929,3","119,57",4123111,0,1914,2014,101,0,    ,    ,     ,     ,1914,2014,101,"27,715","0,874",298,99,100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123111,4,23,423,3381500,LITTLE WABASH RIVER,"CARMI, IL",US,"38,0612","-88,1598","8034,2","103,61",4123050,0,1939,2013,75,"0,07",    ,    ,     ,     ,1939,2013,75,"81,506","2,57",320,"97,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123120,4,23,423,3378000,BONPAS CREEK,"BROWNS, ILL.",US,"38,3864","-87,9756","590,5","113,67",4123050,0,1916,2014,99,"24,2",    ,    ,     ,     ,1916,2014,99,"6,967","0,22",372,"74,7",100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123130,4,23,423,3377500,WABASH RIVER,"MOUNT CARMEL, ILL.",US,"38,402","-87,7528","74164,703","112,61",4123050,0,1927,2014,88,0,1965,1984,20,0,1927,2014,88,"832,158","26,243",354,"98,9",100,27.4.2000,2000,15.12.2014,2014,1,0,0,1,0,1,1,1,0,0,0
4123131,4,23,423,3335500,WABASH RIVER,"LAFAYETTE, IN",US,"40,422","-86,897","18821,5","153,66",4123130,0,1923,2014,92,"0,05",    ,    ,     ,     ,1923,2014,92,"196,162","6,186",329,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123135,4,23,423,3328500,EEL RIVER (TRIB. OHIO),"NEAR LOGANSPORT, IN",US,"40,782","-86,2639","2043,5","189,43",4123131,0,1943,2014,72,0,    ,    ,     ,     ,1943,2014,72,"22,486","0,709",347,"98,6",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123136,4,23,423,3331500,TIPPECANOE RIVER,"NEAR ORA, IN",US,"41,1573","-86,5636",2217,"211,2",4123131,0,1943,2014,72,"0,02",    ,    ,     ,     ,1943,2014,72,"25,255","0,796",359,"98,6",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123137,4,23,423,3345500,EMBARRAS RIVER,"STE. MARIE, IL",US,"38,9364","-88,0225","3926,4","135,87",4123130,0,1908,2014,107,"2,69",    ,    ,     ,     ,1908,2014,107,"36,72","1,158",295,"96,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123140,4,23,423,3378550,BIG CREEK,"NEAR WADESVILLE, IND.",US,"38,0828","-87,7695","269,4","112,78",4123050,0,1965,2014,50,"0,2",    ,    ,     ,     ,1965,2014,50,"3,529","0,111",413,98,100,27.4.2000,2000,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123150,4,23,423,3548500,HIWASSEE RIVER,"ABOVE MURPHY, NC",US,"35,0803","-84,0027","1051,5","468,85",4123063,0,1897,2004,108,0,1897,2001,105,0,1897,2004,108,"25,973","0,819",779,"98,1",100,15.7.2002,2002,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4149430,4,49,449,2384500,CONASAUGA RIVER,"NEAR ETON,GA",US,"34,8278","-84,8508","652,68","205,02",4149440,0,1981,2014,34,"1,16",1981,2001,21,0,1981,2014,34,"14,688","0,463",710,"97,1",100,15.7.2002,2002,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123200,4,23,423,3349000,WHITE RIVER (TRIB. OHIO),"NOBLESVILLE, IN",US,"40,0473","-86,0167","2222,2","224,99",4123201,0,1946,2014,69,0,    ,    ,     ,     ,1946,2014,69,"25,93","0,818",368,"98,6",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123201,4,23,423,3360500,WHITE RIVER (TRIB. OHIO),"NEWBERRY, IN",US,"38,9275","-87,0114","12141,9","141,91",4123202,0,1928,2014,87,0,    ,    ,     ,     ,1928,2014,87,"145,244","4,58",377,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,0,0,0,0,0
4123202,4,23,423,3374000,WHITE RIVER (TRIB. OHIO),"PETERSBURG, IN",US,"38,5109","-87,2895","28813,801","121,92",4123130,0,1928,2014,87,"0,01",    ,    ,     ,     ,1928,2014,87,"360,469","11,368",395,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123205,4,23,423,3364000,WHITE RIVER (TRIB. OHIO),"COLUMBUS, IN (EAST FORK)",US,"39,2001","-85,9255","4421,1","183,83",4123206,0,1948,2014,67,0,    ,    ,     ,     ,1948,2014,67,"56,18","1,772",401,"98,5",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123206,4,23,423,3365500,WHITE RIVER (TRIB. OHIO),"SEYMOUR, IN (EAST FORK)",US,"38,9826","-85,8991","6063,2","167,84",4123207,0,1927,2014,88,"0,01",    ,    ,     ,     ,1927,2014,88,"75,978","2,396",395,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123207,4,23,423,3373500,WHITE RIVER (TRIB. OHIO),"SHOALS, IN (EAST FORK)",US,"38,6673","-86,7922","12760,9","134,8",4123202,0,1903,2014,112,"9,01",    ,    ,     ,     ,1903,2014,112,"163,42","5,154",404,"88,4",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123208,4,23,423,3361500,BIG BLUE RIVER (TRIB. OHIO),"SHELBYVILLE, IN",US,"39,5292","-86,7819","1090,4","224,84",4123201,0,1943,2014,72,"0,03",    ,    ,     ,     ,1943,2014,72,"14,011","0,442",405,"98,6","99,9",13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123209,4,23,423,3362500,SUGAR CREEK,"NEAR EDINBURGH, IN",US,"39,3609","-85,9975","1227,7","196,97",4123210,0,1943,2014,72,0,    ,    ,     ,     ,1943,2014,72,"15,115","0,477",388,"98,6",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123210,4,23,423,3363000,DRIFTWOOD RIVER,"NEAR EDINBURGH, IN",US,"39,3392","-85,9864","2745,4","194,16",4123205,0,1941,2014,74,"26,51",    ,    ,     ,     ,1941,2014,74,"34,382","1,084",395,"71,6","99,8",13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123220,4,23,423,3308500,GREEN RIVER (TRIB. OHIO),"MUNFORDVILLE, KY",US,"37,2681","-85,8861","4333,1","137,68",4123050,0,1915,2013,99,"10,63",    ,    ,     ,     ,1915,2013,99,"77,672","2,449",565,"86,9","99,8",13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123225,4,23,423,3303000,BLUE RIVER,"NEAR WHITE CLOUD, IN",US,"38,2376","-86,2283","1232,8","132,36",4123050,0,1931,2014,84,0,    ,    ,     ,     ,1931,2014,84,"19,311","0,609",494,"98,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123230,4,23,423,3274000,GREAT MIAMI RIVER,"HAMILTON, OH",US,"39,3912","-84,5722","9401,7","152,39",4123300,0,1927,2014,88,0,    ,    ,     ,     ,1927,2014,88,"100,6","3,173",337,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123235,4,23,423,3266000,STILLWATER RIVER,"ENGELWOOD, OH",US,"39,8695","-84,2824","1683,5","213,31",4123230,0,1925,2013,89,0,    ,    ,     ,     ,1925,2013,89,"17,505","0,552",328,"97,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,0,1,0,0,0,0
4123240,4,23,423,3289500,ELKHORN CREEK,"NEAR FRANKFORT, KY",US,"38,2687","-84,8147","1225,1","164,65",4123300,0,1915,2014,100,"24,48",    ,    ,     ,     ,1915,2014,100,"18,807","0,593",484,73,100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123245,4,23,423,3301500,ROLLING FORK,"NEAR BOSTON, KY",US,"37,7673","-85,7038","3364,4","122,05",4123050,0,1938,2014,77,"0,01",    ,    ,     ,     ,1938,2014,77,"51,914","1,637",487,"98,7",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123250,4,23,423,3253500,LICKING RIVER,"CATAWBA, KY",US,"38,7087","-84,3105",8547,"152,4",4123300,0,1915,2013,99,"10,96",    ,    ,     ,     ,1915,2013,99,"117,483","3,705",433,"85,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123251,4,23,423,3251500,LICKING RIVER,"MCKINNEYSBURG, KY",US,"38,5978","-84,2666","6024,3","158,75",4123250,0,1924,2014,91,"19,9",    ,    ,     ,     ,1924,2014,91,"86,979","2,743",455,"76,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123252,4,23,423,3252500,LICKING RIVER,"CYNTHIANA, KY (SOUTH FORK)",US,"38,3909","-84,303","1608,4","209,86",4123250,0,1938,2011,74,"13,46",    ,    ,     ,     ,1938,2011,74,"21,375","0,674",419,"68,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123255,4,23,423,3237500,OHIO BRUSH CREEK,"NEAR WEST UNION, OH",US,"38,8037","-83,421","1002,3","155,63",4123300,0,1926,2014,89,"5,67",    ,    ,     ,     ,1926,2014,89,"13,018","0,411",410,"92,1",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123260,4,23,423,3234500,SCIOTO RIVER,"HIGBY, OH",US,"39,2123","-82,8638","13289,3","172,91",4123300,0,1930,2014,85,"0,01",    ,    ,     ,     ,1930,2014,85,"139,8","4,409",332,"98,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123265,4,23,423,3198500,BIG COAL RIVER,"ASHFORD, WV",US,"38,1798","-81,7115","1012,7","189,73",4123300,0,1908,2014,107,"12,77",    ,    ,     ,     ,1908,2014,107,"14,937","0,471",465,85,100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123268,4,23,423,3193000,KANAWHA RIVER,"KANAWHA FALLS, WV",US,"38,1382","-81,2143","21680,9","189,34",4123300,0,1877,2014,138,"0,02",    ,    ,     ,     ,1877,2014,138,"355,671","11,216",517,"99,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123270,4,23,423,3184000,GREENBRIER RIVER,"HILLDALE, WV",US,"37,6401","-80,8051","4193,2","423,26",4123268,0,1936,2014,79,0,    ,    ,     ,     ,1936,2014,79,"65,01","2,05",489,"98,7",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,0,0,0,0,0
4123271,4,23,423,3183500,GREENBRIER RIVER,"ALDERSON, WV",US,"37,7243","-80,6415","3532,8","466,17",4123270,0,1895,2014,120,0,    ,    ,     ,     ,1895,2014,120,"56,834","1,792",507,"99,2",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123272,4,23,423,3182500,GREENBRIER RIVER,"BUCKEYE, WV",US,"38,186","-80,1306","1398,6","635,78",4123271,0,1929,2014,86,0,    ,    ,     ,     ,1929,2014,86,"25,249","0,796",569,"98,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123275,4,23,423,3179000,BLUESTONE RIVER,"NEAR PIPESTEM, WV",US,"37,544","-81,0104","1023,1","465,54",4123268,0,1950,2014,65,0,    ,    ,     ,     ,1950,2014,65,"13,462","0,425",415,"98,5",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,0,1,0,0,0,0
4123277,4,23,423,3168000,NEW RIVER,"ALLISONIA, VA",US,"36,9376","-80,7456","5703,2","563,38",4123268,0,1929,2014,86,0,    ,    ,     ,     ,1929,2014,86,"90,257","2,846",499,"98,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,0,0,0,0,0
4123278,4,23,423,3164000,NEW RIVER,"NEAR GALAX, VA",US,"36,6474","-80,979","2929,3","673,01",4123277,0,1929,2014,86,0,    ,    ,     ,     ,1929,2014,86,"53,755","1,695",579,"98,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123280,4,23,423,3159500,HOCKING RIVER,"ATHENS, OH",US,"39,329","-82,0876","2442,4","186,31",4123300,0,1915,2014,100,"0,01",    ,    ,     ,     ,1915,2014,100,"29,18","0,92",377,99,100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123290,4,23,423,3114500,MIDDLE ISLAND CREEK,"LITTLE, WV",US,"39,4751","-80,9972","1186,2","192,43",4123300,0,1915,2014,100,"25,61",    ,    ,     ,     ,1915,2014,100,"18,351","0,579",488,71,100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123300,4,23,423,3294500,OHIO RIVER,"LOUISVILLE, KY.",US,"38,2803","-85,7991",236130,"113,75",4123050,0,1928,2014,87,0,1965,1984,20,0,1928,2014,87,"3372,922","106,368",450,100,100,27.4.2000,2000,15.12.2014,2014,1,0,0,1,0,1,1,1,0,0,0
4123301,4,23,423,3111534,OHIO RIVER,MARTINS FERRY,US,"40,1051","-80,7084","63765,801","186,17",4123300,0,1978,1995,18,0,    ,    ,     ,     ,1978,1995,18,"1218,432","38,424",603,"88,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,0,0,0,0,0
4123310,4,23,423,3366500,MUSCATATUCK RIVER,"NEAR DEPUTY, IND.",US,"38,8042","-85,6739","758,9","164,59",4123207,0,1948,2014,67,0,    ,    ,     ,     ,1948,2014,67,"10,613","0,335",441,"98,5",100,27.4.2000,2000,15.12.2014,2014,1,0,0,1,0,0,0,0,0,0,0
4123320,4,23,423,3109500,LITTLE BEAVER CREEK,"NEAR EAST LIVERPOOL, OH",US,"40,6759","-80,5406","1284,6","214,2",4123301,0,1915,2014,100,0,    ,    ,     ,     ,1915,2014,100,"15,02","0,474",369,99,100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123330,4,23,423,3054500,TYGART VALLEY RIVER,"PHILIPPI, WV",US,"39,1504","-80,0387","2367,3","390,31",4123301,0,1940,2014,75,0,    ,    ,     ,     ,1940,2014,75,"54,546","1,72",727,"98,7",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123331,4,23,423,3051000,TYGART VALLEY RIVER,"BELINGTON, WV",US,"39,0293","-79,9359","1051,5","511,91",4123330,0,1907,2014,108,0,    ,    ,     ,     ,1907,2014,108,"23,38","0,737",701,"99,1",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123335,4,23,423,3065000,DRY FORK,"HENDRICKS, WV",US,"39,0723","-79,6228","903,9","517,78",4123341,0,1940,2014,75,"1,46",    ,    ,     ,     ,1940,2014,75,"22,464","0,708",784,"94,7",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123337,4,23,423,3069000,SHAVERS FORK,"PARSONS, WV",US,"39,0962","-79,6767","551,7","498,31",4123341,0,1910,1998,89,"20,69",    ,    ,     ,     ,1910,1998,89,"15,775","0,497",902,"75,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,0,0,0,0,0
4123340,4,23,423,3070000,CHEAT RIVER,"ROWLESBURG, WV",US,"39,3462","-79,6653",2432,"417,04",4123301,0,1923,1996,74,0,    ,    ,     ,     ,1923,1996,74,"65,532","2,067",850,"97,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,0,0,0,0,0,0
4123341,4,23,423,3069500,CHEAT RIVER,"NEAR PARSONS, WV",US,"39,1229","-79,6812",1870,"484,53",4123340,0,1913,2014,102,"0,02",    ,    ,     ,     ,1913,2014,102,"49,511","1,561",835,100,100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123345,4,23,423,3075500,YOUGHIOGHENY RIVER,"NEAR OAKLAND, MD",US,"39,4216","-79,4249","347,1","717,38",4123301,0,1941,2014,74,"0,01",    ,    ,     ,     ,1941,2014,74,"8,765","0,276",796,"98,6",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123347,4,23,423,3079000,CASSELMAN RIVER,"MARKLETON, PA",US,"39,8598","-79,2275","989,4","504,53",4123301,0,1920,2014,95,0,    ,    ,     ,     ,1920,2014,95,"18,895","0,596",602,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123350,4,23,423,3011020,ALLEGHENY RIVER,"SALAMANCA, NY",US,"42,1565","-78,7153","4164,7","413,92",4123302,0,1903,2014,112,"0,15",    ,    ,     ,     ,1903,2014,112,"79,106","2,495",599,"99,1","99,9",13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,1,1,0,0,0,0
4123351,4,23,423,3010500,ALLEGHENY RIVER,"ELDRED, PA",US,"41,9634","-78,3861","1424,5","431,76",4123350,0,1939,2014,76,0,    ,    ,     ,     ,1939,2014,76,"27,281","0,86",604,"98,7",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123352,4,23,423,3049500,ALLEGHENY RIVER,"NATRONA, PA",US,"40,6153","-79,7184","29551,9","224,44",4123301,0,1938,2014,77,0,    ,    ,     ,     ,1938,2014,77,"562,856","17,75",601,"98,7",100,8.12.2004,2004,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123355,4,23,423,3024000,FRENCH CREEK,"UTICA, PA",US,"41,4376","-79,9559","2662,5","310,73",4123352,0,1932,2014,83,"0,01",    ,    ,     ,     ,1932,2014,83,"54,188","1,709",642,"98,8",100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123357,4,23,423,3032500,RED BANK CREEK,"ST. CHARLES, PA",US,"40,9945","-79,3942","1367,5","296,61",4123352,0,1918,2014,97,"0,69",    ,    ,     ,     ,1918,2014,97,"25,236","0,796",582,"97,9","99,8",13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123360,4,23,423,3504000,NANTAHALA RIVER,"NEAR RAINBOW SPRINGS, NC",US,"35,127","-83,6191","134,4","936,64",4123063,0,1940,2014,75,"0,09",    ,    ,     ,     ,1940,2014,75,"7,082","0,223",1662,"13,3",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123365,4,23,423,3512000,OCONALUFTEE RIVER,"BIRDTOWN, NC",US,"35,4615","-83,3535","476,6","561,84",4123063,0,1945,2014,70,"2,87",    ,    ,     ,     ,1945,2014,70,"18,015","0,568",1192,"14,3","99,2",13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
4123370,4,23,423,3528000,CLINCH RIVER,"ABOVE TAZEWELL, TN",US,"36,4251","-83,3982","3817,7","323,3",4123063,0,1919,2014,96,0,    ,    ,     ,     ,1919,2014,96,"58,368","1,841",482,99,100,13.9.2001,2001,15.12.2014,2014,1,0,0,1,0,1,1,0,0,0,0
4123375,4,23,423,3540500,EMORY RIVER,"OAKDALE, TN",US,"35,9831","-84,558","1978,8","232,07",4123063,0,1927,2014,88,"0,01",    ,    ,     ,     ,1927,2014,88,"42,007","1,325",669,"98,9",100,13.9.2001,2001,15.12.2014,2014,1,0,0,0,0,0,1,0,0,0,0
